Year,State,District,Contractor,Contract/Mod Number,NASA Center,Place of Performance,Award Date,Completion Date,Award Type,Contractor Type - Indicators,Obligations,Change in Award Value,NAICS Code,TAS Code,Solicitation ID,Solicitation POC,Description
2025,MA,MA-05,Smithsonian Institution,NNM07AB07C Modification 90,MSFC - Marshall Space Flight Center,"CAMBRIDGE, MA (District 05)",05/22/2025,10/31/2025,"Definitive Contract, Cost Plus Fixed Fee",Non-Profit Institutions - Nonprofit Organization,"$100,000",$0,541710,,,,"The hinode phase e mission is a continuation of a joint ""international"" venture to advance our understanding of the sun through observation in earth's orbit.  the continuation of this phase is titled, ""hinode,"" formerly known AS SOLAR-b x-ray telesco"
2025,MI,MI-06,Regents Of The University Of Michigan,80NSSC22K0750 Modification P00003,NSSC - NASA Shared Services Center,"ANN ARBOR, MI (District 06)",02/20/2025,03/08/2026,"Grant, Grant For Research","Educational - Educational Institution, State Controlled Institution of Higher Learning, State Government, US Government Entity",$0,$0,[None Indicated],,,,"21-hgio21_2-0013, monitoring active region coronal magnetic fields over the SOLAR cycle with hinode/EIS"
2025,NY,NY-13,"Trustees Of Columbia University In The City Of New York, The",80NSSC20K0692 Modification P00004,NSSC - NASA Shared Services Center,"NEW YORK, NY (District 13)",03/11/2025,03/31/2024,"Grant, Grant For Research","Educational - Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization, Private University Or College",$-1,$-1,[None Indicated],,,,"Our work directly addresses the objective of the hinode mission: to study ""the generation, transport, and dissipation of magnetic energy from the photosphere to the corona to record how energy is stored in the sun's magnetic field and is released ."
2025,TX,TX-20,Southwest Research Institute,80NSSC22K0523 Modification P00004,NSSC - NASA Shared Services Center,"SAN ANTONIO, TX (District 20)",03/18/2025,02/28/2026,"Grant, Grant For Research","Non-Profit Institutions - Corporate Entity Tax Exempt, Nonprofit Organization",$0,$0,[None Indicated],,,,"We use remote sensing observations spanning multiple regimes to characterize the nature of emission in the middle corona (1.3 3 rsun) and derive the conditions, processes, and magnetic connectivity that give rise to transient and steady outflows that become the SOLAR wind. specifically, we will determine: 1. the nature of emission from the middle corona across a broad range of wavelength regimes to derive the underlying physical conditions including temperature, density, composition, and other plasma properties. 2. the nature of magnetic connectivity through the middle corona, established BY correlating observed features with their counterparts in data-driven global models. 3. the nature of different types of outflow that give rise to the SOLAR wind and its embedded structure, AS characterized BY the above diagnostics, and the origins of such outflows from processes that occur in the low and middle corona. data we initially target the period around the total eclipse of 2017 aug 21 because of the extensive publicly available archive of coronal observations and models covering this event. the eclipse occurred well into the declining phase of the SOLAR cycle and marked the onset of rising activity that culminated in major eruptions in september observations of this period provide a broad sample of conditions ranging from quiet to very active. this eclipse generated a rich, extensive set of observations of the middle corona across the gamut of wavelengths and provides a unique opportunity to answer questions about the specific nature of emission from and structures within the corona that cannot be addressed with existing routine observations. our initial eclipse-focused study is generalized to multi-instrument, coordinated remote sensing campaigns between 2010 and early 2021. this INCLUDES SDO calibration maneuvers and several coordinated campaigns during Parker Solar Probe perihelia and SOLAR orbiter commissioning activities. we leverage off-point campaigns from SDO/AIA, proba2/swap, and GOES/suvi that provide EUV observations to &gt;3 rsun. observations from SOLAR orbiter provide a third (beyond earth/STEREO) perspective to help characterize 3d structures. primary data: (EUV) SDO AIA, STEREO euvi, solo eui (visible) SDO HMI, lasco c2/3, STEREO cor1/2, solo metis (xray) hinode xrt secondary data: (EUV) GOES suvi, proba2 swap (visible) mlso kcor, citizen cate eclipse (IR) NASA wb-57 mwir eclipse (x-ray) GOES sxi methodology we will determine coronal properties using a combination of image-processing and spectral analysis techniques, focused on identifying the complementary ways that each data set refines and constrains our picture of the plasma properties, morphology, and connectivity in the low to middle corona. we will also leverage existing global coronal models for the 2017 eclipse and new models covering the periods of our specific campaign events to connect these observations to the underlying physical state of the corona using a combination of novel forward modeling and 3d magnetic field analysis and mapping techniques. relevance this proposal directly addresses NASA SMD s 2020 science plan goal to  understand the sun... . we also directly address decadal goal 4 to  discover and characterize fundamental processes... , specifically through subgoal shp-2,  determine how the sun s magnetism creates its hot, DYNAMIC atmosphere."
2024,CA,CA-16,Lockheed Martin Corporation,NNM07AA01C Modification 81,MSFC - Marshall Space Flight Center,"PALO ALTO, CA (District 16)",10/31/2023,10/31/2025,"Definitive Contract, Cost Plus Incentive Fee",Other Than Small Business - ,$0,$0,541710,,,,"Hinode (formerly known AS SOLAR b phase e)--focal plane package mission operations and data analysis.  the hinode program is a continuation of a joint ""international"" venture between the united states, GREAT britain and japan to advance our understan"
2024,CA,CA-16,Lockheed Martin Corporation,NNM07AA01C Modification 82,MSFC - Marshall Space Flight Center,"PALO ALTO, CA (District 16)",03/15/2024,10/31/2025,"Definitive Contract, Cost Plus Incentive Fee",Other Than Small Business - ,"$400,000",$0,541710,,,,"Hinode (formerly known AS SOLAR b phase e)--focal plane package mission operations and data analysis.  the hinode program is a continuation of a joint ""international"" venture between the united states, GREAT britain and japan to advance our understan"
2024,CA,CA-16,Lockheed Martin Corporation,NNM07AA01C Modification 83,MSFC - Marshall Space Flight Center,"PALO ALTO, CA (District 16)",05/21/2024,10/31/2025,"Definitive Contract, Cost Plus Incentive Fee",Other Than Small Business - ,"$506,338",$0,541710,,,,"Hinode (formerly known AS SOLAR b phase e)--focal plane package mission operations and data analysis.  the hinode program is a continuation of a joint ""international"" venture between the united states, GREAT britain and japan to advance our understan"
2024,CA,CA-16,Lockheed Martin Corporation,NNM07AA01C Modification 84,MSFC - Marshall Space Flight Center,"PALO ALTO, CA (District 16)",08/15/2024,10/31/2025,"Definitive Contract, Cost Plus Incentive Fee",Other Than Small Business - ,"$420,000",$0,541710,,,,"Hinode (formerly known AS SOLAR b phase e)--focal plane package mission operations and data analysis.  the hinode program is a continuation of a joint ""international"" venture between the united states, GREAT britain and japan to advance our understan"
2024,CA,CA-16,Bay Area Environmental Research Institute,80NSSC21K1684 Modification P00002,NSSC - NASA Shared Services Center,"MOFFETT FIELD, CA (District 16)",09/19/2024,07/31/2025,"Grant, Grant For Research","Non-Profit Institutions - Corporate Entity Tax Exempt, Nonprofit Organization",$0,$0,[None Indicated],,,,"The SOLAR atmosphere is composed of many species, which are populated at different ionization and excitation levels. the upper chromosphere, transition region, and corona are nearly collisionless. consequently, slippage between, for instance, ions and neutral particles, or interactions between separate species, may have an important effect on alfv n WAVES. long-standing issues concern the 1) generation, propagation, and damping of alfv n WAVES, 2) the role of the particle and wave-particle interactions in the weakly collisional chromosphere, and corona and 3) chemical fractionation (the so-called FIRST ionization potential (fip)-effect, which is the relative enrichment of elements with low FIRST ionization potential in the corona). this proposal aims to investigate multi-fluid and multi-species (mfms) effects on the propagation, dissipation, wave-particle interaction of alfv n WAVES in the SOLAR atmosphere, and any resulting chemical fractionation. in order to achieve this goal, we have developed a 3d mfms numerical code (ebysus, martinez-sykora, et AL. 2020) to investigate such effects. ebysus is capable of treating species (e.g., hydrogen, helium, ETC.) and fluids (neutrals, excited and ionized elements) separately, including non-equilibrium ionization, momentum exchange, radiation, thermal conduction, AS well AS other complex processes in the SOLAR atmosphere. our FIRST highly simplified tests with ebysus reveal that high-frequency WAVES CAN DRIVE velocity drifts between ionized species (martinez-sykora et AL. 2020). such velocity drifts CAN be dissipated with collisions, and it is possible that this may play an essential role in maintaining the chromospheric and transition region (tr) heating. in addition, our preliminary tests generate chemical fractionation of elements. it is well known that chemical fractionation occurs in the stellar atmospheres, which amplitude of abundance depends on the fip-effect. the fip-effect is poorly understood, probably originating in the deep chromosphere where the FIRST ionization occurs and carrying its signature through the many layers and magnetic elements of the corona and SOLAR wind. differing element abundances are one of the most robust discriminators of the various types of SOLAR wind. understanding fractionation is thus a critical ingredient in establishing the connectivity between the SOLAR wind and surface. we are proposing to drastically EXPAND the existing highly idealized numerical models BY investigating high-frequency alfv n WAVES in a stratified atmosphere, expanding the number of dimensions, AS well AS including the necessary physics to be representative of the SOLAR atmosphere. we will synthesize chromospheric and coronal spectral lines to compare with observations such AS IRIS mg II, si iv, and o iv spectra, and hinode/EIS upper tr and coronal line spectra, to validate these WAVES' heating role in the chromosphere and tr. furthermore, our models are of GREAT interest to future dkist observations, for revealing the high-frequency WAVES, and possible EUVST observations designed to investigate the fractionation. if this proposal is selected, our research will focus on the energization of the SOLAR atmosphere, which is highly relevant to NASA's strategic objective 1.1: ""understand the sun, earth, SOLAR system, and universe"" and the SOLAR and heliospheric physics goal ""determine how the sun s magnetism creates its DYNAMIC atmosphere.  and ""explore and characterize the physical processes in the sun""."
2024,MA,MA-05,Smithsonian Institution,NNM07AB07C Modification 82,MSFC - Marshall Space Flight Center,"CAMBRIDGE, MA (District 05)",10/24/2023,10/31/2025,"Definitive Contract, Cost Plus Fixed Fee",Non-Profit Institutions - Nonprofit Organization,"$600,000","$3,596,511",541710,,,,"The hinode phase e mission is a continuation of a joint ""international"" venture to advance our understanding of the sun through observation in earth's orbit.  the continuation of this phase is titled, ""hinode,"" formerly known AS SOLAR-b x-ray telesco"
2024,MA,MA-05,Smithsonian Institution,NNM07AB07C Modification 83,MSFC - Marshall Space Flight Center,"CAMBRIDGE, MA (District 05)",03/14/2024,10/31/2025,"Definitive Contract, Cost Plus Fixed Fee",Non-Profit Institutions - Nonprofit Organization,"$400,000",$0,541710,,,,"The hinode phase e mission is a continuation of a joint ""international"" venture to advance our understanding of the sun through observation in earth's orbit.  the continuation of this phase is titled, ""hinode,"" formerly known AS SOLAR-b x-ray telesco"
2024,MA,MA-05,Smithsonian Institution,NNM07AB07C Modification 84,MSFC - Marshall Space Flight Center,"CAMBRIDGE, MA (District 05)",04/30/2024,10/31/2025,"Definitive Contract, Cost Plus Fixed Fee",Non-Profit Institutions - Nonprofit Organization,"$500,000",$0,541710,,,,"The hinode phase e mission is a continuation of a joint ""international"" venture to advance our understanding of the sun through observation in earth's orbit.  the continuation of this phase is titled, ""hinode,"" formerly known AS SOLAR-b x-ray telesco"
2024,MA,MA-05,Smithsonian Institution,NNM07AB07C Modification 85,MSFC - Marshall Space Flight Center,"CAMBRIDGE, MA (District 05)",07/19/2024,10/31/2025,"Definitive Contract, Cost Plus Fixed Fee",Non-Profit Institutions - Nonprofit Organization,"$300,000",$0,541710,,,,"The hinode phase e mission is a continuation of a joint ""international"" venture to advance our understanding of the sun through observation in earth's orbit.  the continuation of this phase is titled, ""hinode,"" formerly known AS SOLAR-b x-ray telesco"
2024,MA,MA-05,Smithsonian Institution,80NSSC20K0919 Modification P00005,NSSC - NASA Shared Services Center,"CAMBRIDGE, MA (District 05)",08/14/2024,07/31/2025,"Grant, Grant For Research",Non-Profit Institutions - Nonprofit Organization,$0,$0,[None Indicated],,,,"We propose to the h-tids itds 2019 call to further enhance capabilities for soft x-ray and EUV DYNAMIC imaging. we will develop high speed readout back-illuminated cmos soft x-ray (sxr) detectors to 1) mitigate saturation and blooming of SOLAR flare images, 2) study high time cadence (0.05 second variations) phenomena, and 3) generate spectral images of active regions (ARS), coronal bright points (cbps), small flares (a - b GOES class) and aspects of the quiet sun (qs). the high speed read out detectors alone CAN provide course low time cadence (minutes) moderate spectral resolution (resolving powers, e/de of 10 40) spectra. to enable narrowband (resolving powers, e/de of 50 100) spectral images, we will also design, deposit, and measure reflectivity of sxr narrowband multilayer mirrors (mlm) AS a proof of concept. this work will setup a future proposal for spaceflight demonstrations on future sounding rocket launches, cubesats, and large satellite missions. our proposed work directly addresses the NASA heliophysics division and NRC decadal survey fundamental science question what causes the sun to vary?, and addresses the NASA heliophysics science goal of explore the physical processes in the space environment from the sun to the earth and throughout the SOLAR system. question 1 is, DO SOLAR flares vary on sub-second timescales and if so what does this tell us about the magnetic field? sxr filters CAN be used to modify the spectral bandpass and intensity range of high speed readout (40 hz - 1,000 hz, speed varies AS a function of readout region size) cmos detectors, which CAN be used to study the brightness evolution of SOLAR flares on sub-second timescales. furthermore, charge blooming, which commonly occurs with ccds and has hindered hinode x-ray telescope large flare images, CAN be minimized with cmos detectors. each cmos pixel is uniquely addressable with separate preamplifier and readout capabilities, and architecture to prevent charge from  spilling  to adjacent pixels. this CAN greatly increase sxr flare image quality. intensity variations of ARS, cbps and the qs CAN also be determined on sub-second timescales depending on the instrumentation that is coupled to the detector."
2024,MA,MA-05,Smithsonian Institution,NNM07AB07C Modification 86,MSFC - Marshall Space Flight Center,"CAMBRIDGE, MA (District 05)",08/15/2024,10/31/2025,"Definitive Contract, Cost Plus Fixed Fee",Non-Profit Institutions - Nonprofit Organization,"$80,000",$0,541710,,,,"The hinode phase e mission is a continuation of a joint ""international"" venture to advance our understanding of the sun through observation in earth's orbit.  the continuation of this phase is titled, ""hinode,"" formerly known AS SOLAR-b x-ray telesco"
2024,MI,MI-06,Regents Of The University Of Michigan,80NSSC22K0750 Modification P00002,NSSC - NASA Shared Services Center,"ANN ARBOR, MI (District 06)",02/16/2024,03/08/2025,"Grant, Grant For Research","Educational - Educational Institution, State Controlled Institution of Higher Learning, State Government, US Government Entity","$188,676",$0,[None Indicated],,,,Monitoring active region coronal magnetic fields over the SOLAR cycle with hinode EIS
2023,CA,CA-16,Lockheed Martin Corporation,NNM07AA01C Modification 78,MSFC - Marshall Space Flight Center,"PALO ALTO, CA (District 16)",05/08/2023,10/31/2025,"Definitive Contract, Cost Plus Incentive Fee",Other Than Small Business - ,$0,$0,541710,,,,"Hinode (formerly known AS SOLAR b phase e)--focal plane package mission operations and data analysis.  the hinode program is a continuation of a joint ""international"" venture between the united states, GREAT britain and japan to advance our understan"
