Year,State,District,Contractor,Contract,Mod Number,NASA Center,Place of Performance,Award Date,Completion Date,Award Type,Contractor Type - Indicators,Obligations,Change in Award Value,NAICS Code,TAS Code,Solicitation ID,Solicitation POC,Description
2024,MD,MD-07,"Johns Hopkins University, The",80NSSC21K1073,Modification P00003,NSSC - NASA Shared Services Center,"BALTIMORE, MD (District 07)",09/18/2024,09/30/2025,"Grant, Grant For Research","Educational - Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization, Private University Or College",$0,$0,[None Indicated],,,,We propose to use observations from oco-2 and oco-3 to evaluate regional perturbations to the carbon cycle due to anomalies in climate
2024,AZ,AZ-02,Northern Arizona University,80NSSC21K1074,Modification P00003,NSSC - NASA Shared Services Center,"FLAGSTAFF, AZ (District 02)",08/26/2024,09/30/2025,"Grant, Grant For Research","Educational - Educational Institution, School Of Forestry, State Controlled Institution of Higher Learning, State Government, US Government Entity",$0,$0,[None Indicated],,,,"We propose to use observations from oco-2 and oco-3 to evaluate regional perturbations to the carbon cycle due to anomalies in climate (e.g., hot, cold, wet, dry). we will analyze the environmental factors that DRIVE those regional changes and the extent to which SOLAR-induced fluorescence (SIF) and NEAR.infrared reflectance of vegetation (nirv) CAN predict the carbon cycle response. we will also evaluate differences among estimates of the carbon cycle response within an ensemble of state-of-the-art terrestrial biosphere models (tbms) and diagnose what environmental factors are likely driving differences among these models. even small variability in environmental or meteorological conditions CAN yield large regional perturbations in co2 fluxes. these flux perturbations provide important CASE studies to understand key controls on the current carbon cycle and are a prerequisite to understand future carbon-climate feedbacks. existing tbms, however, yield very different responses to climate anomalies and differ BY over a factor of five in their response to drought, heat, cold spells, and extreme wet conditions. we hypothesize that droughts in tropical dryland ecosystems yield perturbations to co2 fluxes that are larger than from any other climate anomaly. with that said, we hypothesize that most tbms overestimate the direct carbon cycle response to anomalous climate events but underestimate the carbon cycle recovery time (i.e., legacy effects) and that many tbms produce the right response to these events for the  wrong  reasons. we specifically propose to estimate co2 fluxes using geostatistical inverse modeling. this approach is unique in that we CAN directly assimilate datasets like temperature and precipitation in the inverse model and therefore create an explicit link with key carbon cycle processes. we CAN thus directly compare environmental relationships inferred from oco-2 and oco-3 to those in an ensemble of tbms, providing a pathway to improve process-based formulations within co2 flux models. AS PART of this evaluation of environmental relationships, we will also leverage observations from numerous NASA instruments, including ECOSTRESS and SMAP, to diagnose discrepancies among tbms and improve their future development. the proposed work responds to three specific tasks outlined in the solicitation: the use of flux inversions to advance understanding of the carbon cycle, innovative analysis using oco-2 and oco-3 combined with other satellite-based sensors, and studies that use SIF in combination with level 2 co2 observations from oco-2/oco-3."
2024,CO,CO-02,Colorado State University,80NSSC21K1078,Modification P00003,NSSC - NASA Shared Services Center,"FORT COLLINS, CO (District 02)",09/09/2024,09/30/2025,"Grant, Grant For Research","Educational - 1862 Land Grant College, Educational Institution, State Controlled Institution of Higher Learning, State Government, US Government Entity, Veterinary College",$0,$0,[None Indicated],,,,This proposal seeks to reduce biases in satellite-based retrievals of xco2 from the oco instruments that are readily apparent in oco-2 target observations AS well AS oco-3 s snapshot area mapping (SAM) mode...
2024,CO,CO-02,Colorado State University,80NSSC21K1080,Modification P00003,NSSC - NASA Shared Services Center,"FORT COLLINS, CO (District 02)",07/05/2024,06/30/2025,"Grant, Grant For Research","Educational - 1862 Land Grant College, Educational Institution, State Controlled Institution of Higher Learning, State Government, US Government Entity, Veterinary College",$0,$0,[None Indicated],,,,"Reconciling gosat, oco-2, and oco-3 data to estimate robust annual mean co2 fluxes"
2024,CA,CA-28,California Institute Of Technology,80NSSC21K1331,Modification P00003,NSSC - NASA Shared Services Center,"PASADENA, CA (District 28)",09/13/2024,09/30/2025,"Grant, Grant For Research","Educational - Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization, Private University Or College",$0,$0,[None Indicated],,,,"Proper interpretation of spectral observations from the orbiting carbon observatory (oco) instruments requires state-of-the-art knowledge of the carbon dioxide and oxygen absorption coefficients, AS well AS absorption coefficients of interferant species. ongoing efforts have pushed the limits of fourier transform spectroscopy (fts), photo-acoustic spectroscopy (PAS) and cavity ringdown spectroscopy (crds) that have provided data for the development of absorption coefficient tables used BY the oco level 2 algorithm. this proposal INCLUDES support for laboratory efforts, AS well AS the development team that shepherds the analytical model from the laboratory interface all the way to the level 2 algorithm input. new laboratory capabilities now exist for 1) crds temperature-dependent, moderate pressure, long-pathlength measurements 2) fts short-path very high-pressure measurements 3) PAS short-path high-pressure high precision measurements. these are then combined with the traditional fts temperature dependent measurements at moderate pathlength AS well AS room-temperature crds measurements, and together form up a robust capability for measurements that encompass the DYNAMIC range of atmospheric conditions. despite progress on all fronts, further improvements are required for co2 at 2.1 microns and o2 at 0.76 microns to achieve the desired precisions of 0.25% and 0.1%, respectively. much of the progress has come through the concerted development of comprehensive multi-spectral analysis tools such AS  labfit , which force consistency on differing experimental data-sets at the SAME level of their respective precisions. the key objective is to obtain the best line positions, intensities, pressure-broadening coefficients (widths and pressure-induced shifts) and their temperature dependences that are internally consistent. experiments at NIST will involve: 1) new high-pressure (1-10 atm) variable-temperature (220-290 k) crds measurements of line mixing and CIA in the o2 a-band, 2) crds of sco2 and wco2 bands to provide accurate intensities linked to si-traceable primary gas standards and line shapes and positions anchored to a csclock and 3) accurate crds measurements of h2o intensities in the sco2 (2.1 microns) region. NIST will also leverage their new multispectrum analysis tool for spectroscopy (mats)- a modular python-based platform which INCLUDES beyond-voigt line profiles and which CAN readily accommodate models for line mixing and CIA. to this end, NIST will collaborate with the atmospheric remote sensing community (i.e. tccon) BY generating and testing advanced line lists and forward models required in xco2 retrievals. a new experimental effort for this period will incorporate laser spectroscopy in the SAME optics AS the JPL fts, allowing for separate DYNAMIC ranges (i.e. SNR vs. spectral range), to be tested to address potential systematic errors within the SAME apparatus. these data will all be combined using a multi-spectral fitting program to simultaneously retrieve all these parameters using the fts, crds and PAS data at the SAME time. the multispectrum fitting code also contains the necessary algorithms to generate the absorption coefficient (absco) tables for use in the oco-2 algorithm, such that identical physics code and assumptions are used in both processes. much of the efforts of this team have been incorporated (and may continue to be incorporated) into the hitran database for use BY the scientific community and the absorption coefficient tables are described in versioning publications and available to the public on request."
2024,MA,MA-07,Trustees Of Boston University,80NSSC22K0161,Modification P00003,NSSC - NASA Shared Services Center,"BOSTON, MA (District 07)",08/06/2024,10/21/2025,"Grant, Grant For Research","Educational - Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization, Private University Or College",$0,$0,[None Indicated],,,,"20-ocost20-0009, application of continuous ground-based remote sensing to analysis of oco-2/3 xco2 and SIF data in mosaic landscapes"
2025,CO,CO-02,"Regents Of The University Of Colorado, The",80NSSC19M0105,Modification P00008,NSSC - NASA Shared Services Center,"BOULDER, CO (District 02)",03/17/2025,03/31/2024, Cooperative Agreement,"Educational - Educational Institution, State Controlled Institution of Higher Learning, State Government, US Government Entity",$-7,$-7,[None Indicated],,,,"Long-term atmospheric measurements have revealed a 50% increase in the amplitude of the co2 seasonal cycle in northern high latitudes since the 1960s. this increase is much larger than the increase of the co2 seasonal amplitude in lower latitudes. the cause for such a dramatic change has been a huge puzzle for the science community. a number of studies have presented contrasting views on potential causes for this increase, including an earlier onset of vegetation growth and enhanced respiration related to climate warming in northern high latitudes, AS well AS an influence associated with increased agriculture production in mid-latitudes. to quantify the contribution of various processes that might be responsible for this dramatic change in northern high latitudes, we will leverage various new data products from the NASA s arctic-boreal vulnerability experiment (above), new satellites (oco-2, SMAP, tropomi), and recent advances in high resolution regional modeling techniques. FIRST, we will develop a high-resolution regional inverse modeling system, carbontracker-above that builds upon the NASA/ cms funded carbontracker-lagrange effort. carbontracker-above will integrate a variety of trace gas measurements (airborne in situ, airborne and satellite remote sensing, and ground-based in situ measurements) and satellite-based geospatial land products (e.g., SOLAR induced fluorescence (SIF), soil moisture, and vegetation indices) to derive surface fluxes at a 0.1o resolution for 2015   2019 with well quantified errors. unlike the traditional bayesian inverse modeling approach, we will maximize observational information obtained from satellites BY conducting geostatistical inversions that will not only be constrained BY co2 and carbonyl sulfide (cos) observations, but also be informed BY satellite land remote sensing products. the selected satellite land products, along with in situ and remote sensing atmospheric trace gas observations, will be used to inform inversions of co2 and cos, which will provide separate estimates of NET ecosystem exchange (nee) and gross primary production (gpp) over the above domain for 2015   2019. second, we will extrapolate measurement-constrained nee and gpp from the above domain to the pan-arctic for the last two decades using the high-resolution satellite-data-driven polar vegetation photosynthesis and respiration model (polar-vprm). the current polar-vprm was only calibrated BY fluxes measured from 4 eddy covariance towers. we will use our nee and gpp fluxes that are informed BY a comprehensive set of atmospheric trace gas observations and satellite remote sensing land products to separately tune parameterizations of gpp and respiration in the polar-vprm. the improved polar-vprm will be used to derive gpp and respiration over the arctic for the last two decades informed BY the long-term satellite records of EVI and SIF. third, we will integrate gpp and respiration fluxes estimated for the pan-arctic and available mid-latitude flux products into the global transport model carbontracker to separately investigate the impact of gpp, respiration, and transport on the trend of co2 seasonal amplitude in northern high latitudes over the last two decades. the proposed analyses will elucidate past changes of carbon fluxes from regional- (the above domain), to continental- (the pan- arctic), and then to hemispheric scales and further quantify contributions of various processes on a range of scales to a dramatic change observed in the atmosphere in northern high latitudes. our results will further provide insights into possible future changes of NET carbon fluxes in the arctic-boreal terrestrial ecosystems in response to climate change."
2025,CO,CO-02,"Regents Of The University Of Colorado, The",80NSSC18K0898,Modification P00008,NSSC - NASA Shared Services Center,"BOULDER, CO (District 02)",04/30/2025,05/06/2024,"Grant, Grant For Research","Educational - Educational Institution, State Controlled Institution of Higher Learning, State Government, US Government Entity",$-14,$-14,[None Indicated],,,,"We will utilize aircore and aircraft measurements that are directly traceable to world meteorological organization (wmo) standards to improve: (i) the bias corrections of raw xco2 data via scaling of auxiliary variables (II) linkage of xco2 data to the wmo standards and (III) flux estimates from the inversion models of oco-2 total column co2 (xco2) retrievals. this proposal builds on the several years of aircore sampling system developments and data that have played a significant role in scaling tccon sites to wmo standards, and hence, oco-2 retrieval compatibility with in situ measurements. the proposed study has two primary activities:1) aircore flights and calibration of oco-2: we propose more than 45 days of aircore flights over a 3-year period that will capture co2, ch4 and co profiles from the surface to &gt;25 km (&gt;95% of the atmospheric column). the majority of the flights will be in colorado, with NEAR-monthly launches, and will be co-located with a portable bruker em27sun spectrometer. the em27sun has been shown to give comparable precision and repeatability to the tccon spectrometers that are used AS the primary source of calibration for oco-2 xco2 retrievals. in addition to the boulder flights we will conduct two 5-day campaigns in sodankyla, finland two 10-day campaigns in darwin, australia and a 5-day campaign at each of the tccon network sites in park falls, wi lamont, ok and edwards air force base in california. these campaigns will establish intra-tccon compatibility and improve the accuracy of the scaling factor that links tccon measurements to the wmo scale. the resulting wmo-traceable xco2 from the tccon or bruker em27sun spectrometer will ACT AS a ""transfer standard"" for oco-2 xco2 measurements. the flights from darwin, australia, planned for august 2018 and january of 2020 will be the FIRST aircore flights that sample the tropical stratosphere. 2) vertical profile data/model comparison: the second priority of this proposal will be to leverage a large array of aircraft data in addition aircore data collected BY NOAA and other collaborators for comparison to the inversion models used to estimate fluxes from oco-2 retrievals. this analysis will assess how well the inverse models, which are ingesting ground-based in situ and oco-2 data, represent vertical and horizontal gradients from regional to global scales. preliminary comparisons with aircore show that most models underestimate the co2 gradients in the lower stratosphere, signifying the potential for a bias in the flux estimates and misinterpretation of oco-2 retrievals. similar model biases exist in the simulated interhemispheric gradient. BY making TRACERS such AS sf6 available to modelers it will be possible independently diagnose the accuracy of the transport fields in each model to better understand the source of the interhemispheric gradient bias. the proposed study addresses the oco-2 science team solicitation with continued validation of the level 2 oco-2 retrievals from aircore, providing the best possible way to directly compare the total column co2 retrievals with in situ measurements. BY also utilizing high-quality aircraft data, the NOAA/cu team will significantly EXPAND the impact of measurements that are directly traceable to the wmo standard scale and surface-based in situ measurements over a wide range of temporal and spatial scales. this SAME set of data CAN be used to directly address the solicitation's stated need to improve the flux estimates resulting from oco-2 xco2 retrievals BY providing evaluation metrics for the oco-2 modeling teams. a stringent set of quantitative benchmarks generated from model-data comparisons will enable the oco-2 inverse modeling groups to improve model fidelity, a prerequisite for accurate flux estimates."
2025,CO,CO-02,Colorado State University,80NSSC18K0909,Modification P00007,NSSC - NASA Shared Services Center,"FORT COLLINS, CO (District 02)",05/01/2025,05/08/2024,"Grant, Grant For Research","Educational - 1862 Land Grant College, Educational Institution, State Controlled Institution of Higher Learning, State Government, US Government Entity, Veterinary College",$-367,$-367,[None Indicated],,,,"17-oco2-17-0029, an intercomparison of global flux inversions of oco-2 and oco-3 co2 data for carbon cycle science and biascorrection"
2025,MD,MD-04,"University Of Maryland, College Park",80NSSC20K0818,Modification P00004,NSSC - NASA Shared Services Center,"COLLEGE PARK, MD (District 04)",05/07/2025,05/18/2024,"Grant, Grant For Research","Educational - 1862 Land Grant College, Educational Institution, State Controlled Institution of Higher Learning, State Government, US Government Entity",$-1,$-1,[None Indicated],,,,Reducing the impact of model transport error on flux estimates using co2 profile information from oco2 in concert with an online bias correction
2025,MA,MA-05,President And Fellows Of Harvard College,80NSSC21K1069,Modification P00004,NSSC - NASA Shared Services Center,"CAMBRIDGE, MA (District 05)",06/20/2025,06/18/2025,"Grant, Grant For Research","Educational - Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization, Private University Or College",$0,$0,[None Indicated],,,,"Termination for convenience agreement -20-ocost20-0009, application of continuous ground-based remote sensing to analysis of oco-2/3 xco2 and SIF data in mosaic landscapes -support for SMD earth science directorate"
2025,MA,MA-05,Smithsonian Institution,80NSSC23K1596,Modification P00003,NSSC - NASA Shared Services Center,"CAMBRIDGE, MA (District 05)",08/20/2025,08/09/2026,"Grant, Grant For Research",Non-Profit Institutions - Nonprofit Organization,"$64,307",$0,[None Indicated],,,,"The goal of this project is to advance the development of the hitran (high-resolution transmission) molecular spectroscopic database compilation and associated software. the database is critical for the NASA observation missions that seek to characterize the atmosphere using remote sensing experiments, primarily from space. these missions consist of the suite of former and current NASA experiments, including instruments on aura (hirdls, mls, tes, and omi) AS well AS AIRS, mopitt, SAGE III, oco-2 and oco-3, aqua, terra, EMIT, ECOSTRESS and future approved or proposed NASA missions including TEMPO, libera, CLARREO, GEO-cape, gacm, PACE. this project also benefits from a close relationship with non-NASA and foreign missions, including ACE, tropomi, gosat (1 and 2), iasi, toms, sbuv, jem/smiles, gems, gome on ers-2, sciamachy and gomos flying on envisat, smr on odin, cris instrument flying on suomi npp, NOAA-20 and noaa21 AS well AS future non-NASA missions, including merlin, iasi-NG, carbonsat, methanesat and microcarb. NASA airborne science program, AS well AS, the ground-based tccon and ndacc networks, also rely on the quality of the reference spectroscopic data. it is FAIR to say that every NASA-funded mission equipped with spectrometers of any resolution use hitran data in the analyses of their retrievals. the priority of the program is to improve the spectroscopic parameters of molecular transitions that affect the Modeling and Simulation of atmospheric radiance and transmission retrievals. particular goals include improved accuracy of all spectroscopic parameters, global consistency of line intensities, improved line-shape parameters (and the means BY which they are represented), the addition of missing molecular bands and trace gas species, representation of phenomena that are impacting the retrievals, including collision-induced absorption (CIA) bands, advanced line-shape formalisms, line mixing, and water vapor continuum. realistic uncertainty estimates, along with the links to the original data sources, will also be provided. the tools for disseminating and working with the data, including the online interface and hitran Application Programming Interface (hapi) will also be improved and enhanced. user support, advanced documentation, and tutorials, AS well AS an improved interface for NASA projects, are thus INTEGRAL aspects of the hitran project. in summary, the database will develop following the pact (practical, accurate, complete, and traceable) approach."
2025,MA,MA-05,Atmospheric & Environmental Research Inc,80NSSC24K0753,Modification P00001,NSSC - NASA Shared Services Center,"LEXINGTON, MA (District 05)",04/11/2025,02/28/2027,"Grant, Grant For Research","Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization","$147,591",$0,[None Indicated],,,,23-ocost23-0024 - using oco-2 and oco-3 carbon dioxide and SOLAR-induced fluorescence observations to explore decadal trends in amazonian carbon balance.
2025,CO,CO-02,The Regents Of The University Of Colorado,80NSSC24K0754,Modification P00001,NSSC - NASA Shared Services Center,"BOULDER, CO (District 02)",07/06/2025,02/28/2027,"Grant, Grant For Research","Educational - Educational Institution, State Controlled Institution of Higher Learning, State Government, US Government Entity","$68,539",$0,[None Indicated],,,,"23-ocost23-0024, using oco-2 and oco-3 carbon dioxide and SOLAR-induced fluorescence observations to explore decadal trends in amazonian carbon balance"
2025,MI,MI-02,Central Michigan University,80NSSC24K0756,Modification P00001,NSSC - NASA Shared Services Center,"MOUNT PLEASANT, MI (District 02)",08/05/2025,02/28/2027,"Grant, Grant For Research","Educational - Educational Institution, State Controlled Institution of Higher Learning, State Government, US Government Entity","$21,705",$0,[None Indicated],,,,"23-ocost23-0029, assessing the broad-scale carbon sources and sinks implied BY oco-2 and oco-3 xco2 retrievals using an ensemble of atmospheric transport models with controlled experiments in forward and inverse mode"
2025,CO,CO-08,Colorado State University,80NSSC24K0762,Modification P00001,NSSC - NASA Shared Services Center,"FIRESTONE, CO (District 08)",08/19/2025,06/30/2027,"Grant, Grant For Research","Educational - 1862 Land Grant College, Educational Institution, State Controlled Institution of Higher Learning, State Government, US Government Entity, Veterinary College","$80,462",$0,[None Indicated],,,,"23-ocost23-0038, developing modern Machine Learning methods to retrieve xco2 with associated uncertainties from oco-2 and oco-3 SOLAR absorption spectra"
