Year,State,District,Contractor,Contract,Mod Number,NASA Center,Place of Performance,Award Date,Completion Date,Award Type,Contractor Type - Indicators,Obligations,Change in Award Value,NAICS Code,TAS Code,Solicitation ID,Solicitation POC,Description
2024,WA,WA-07,University Of Washington,80NSSC17K0349,Modification P00010,NSSC - NASA Shared Services Center,"SEATTLE, WA (District 07)",08/06/2024,08/31/2022,"Grant, Grant For Research","Educational - Educational Institution, Local Government, State Controlled Institution of Higher Learning, US Government Entity","$-80,285","$-80,285",[None Indicated],,,,"Despite being rare, the most massive stars (&gt;30 SOLAR masses) have a disproportionately large impact for their small numbers on star formation rates, galaxy evolution and chemical enrichment of the interstellar medium. therefore, understanding massive star evolution is crucial for deciphering the physical mechanisms driving the formation and evolution of galaxies, stars and planets. there is growing evidence that episodic mass-ejections play a prominent, maybe even dominant, role in controlling the late-stage evolution of the most massive stars and in determining their fate. rapid mass-loss leads to dust condensing out of the ejecta, obscuring the star in the optical but revealing it in the mid-infrared AS the absorbed UV and optical photons are re-emitted at longer wavelengths. studying these self-obscured dusty stars is very important because they help us understand why and how massive stars lose mass AS they age. this in turn tells us what effects the mass loss and dust formation process have on the galaxies in which these stars reside.  we propose to carry out a systematic study of rare, luminous, dusty massive stars in ~100 nearby (d &lt; 11 MPC) galaxies AS the next important step toward understanding their evolution. building on the methods developed and validated BY khan et AL. (2011,2013,2015), we will primarily use archival cryogenic spitzer data to produce a comprehensive list of self-obscured evolved massive stars in the local universe. we will then support this with existing data from the WISE, 2mass, hst and other space- and ground-based observatories to derive their bolometric luminosity, photospheric temperature and stellar mass AS well AS the mass, temperature and optical depth of the circumstellar ejecta. these rare laboratories of stellar astrophysics will be scientifically very interesting targets for detailed study with the james webb space telescope (jwst) taking advantage of its order-of magnitude higher angular and spectroscopic resolution than spitzer. this will enable us to pursue these key scientific goals:  test theoretical predictions of mass loss from evolved massive stars.  characterize the progenitor population of the type II superluminous supernovae.  establish a novel diagnostic of star formation in the local universe.  create a pathway for jwst studies of extragalactic stellar astrophysics.  we have a proven technical method and a thorough work-plan to pursue value added science based on NASA missions data already in the public domain. the key technical steps of this project have been validated BY published research. this research program broadly addresses NASA's goals to understand how the universe works, and the origin and evolution of stars, planets and galaxies. we will further enhance the scientific return on NASA investments through publishing spitzer 3.6-24um catalog of 2-3 million mid-IR bright stars in the targeted galaxies. this catalog will be a valuable and timely resource to prepare for observations with the jwst."
2024,AZ,AZ-04,Arizona State University,80NSSC18K0545,Modification P00009,NSSC - NASA Shared Services Center,"TEMPE, AZ (District 04)",10/03/2023,02/20/2023,"Grant, Grant For Research","Educational - Educational Institution, State Controlled Institution of Higher Learning, State Government, US Government Entity",$-12,$-12,[None Indicated],,,,"Seventy-five billion m dwarfs in our galaxy host at least one small planet in the habitable zone (hz). the stellar Ultraviolet (UV) radiation from m dwarfs is strong and highly variable, and impacts planetary atmospheric loss, composition and habitability. these effects are amplified BY the extreme proximity of their hzs (0.1 0.4 AU). jwst will characterize hz m dwarf planets and attempt the FIRST spectroscopic search for life beyond the SOLAR system. knowing the UV environments of m dwarf planets will be crucial to understanding their atmospheric composition and a key parameter in discriminating between Biological and abiotic sources for observed biosignatures. the UV flux emitted during the super-luminous premain sequence phase of m stars drives water loss and photochemical o2 buildup for terrestrial planets within the hz. this phase CAN persist for up to a billion years for the lowest mass m stars. afterwards, UV-driven photochemistry during the main sequence phase strongly affects a planet s atmosphere, could limit the planet s potential for habitability, and may confuse studies of habitability BY creating false chemical biosignatures. our proposed cubesat observatory will be the FIRST mission to provide the time-dependent spectral slope, intensity and evolution of m dwarf stellar UV radiation. these measurements are crucial to interpreting observations of planetary atmospheres around low-mass stars. mission: the Star-Planet Activity Research CubeSat (SPARCS) will be a 6u cubesat devoted to monitoring 25 m stars in two UV bands: SPARCS FAR-UV (s- fuv: 153 171 nm) and SPARCS NEAR-UV (s-nuv: 260  300 nm). for each target, SPARCS will observe continuously between one and three complete stellar rotations (4 45 days) over a mission lifetime of 2 years. a UV characterization survey of m dwarfs, the most common of planet hosts, is a perfect experiment for a cubesat: -- UV astronomy cannot be done from the ground because of earth s atmospheric absorption. -- photometry of nearby sources is an efficient use of a small aperture. -- unlike the hst, whose time is shared among many instruments and programs, a cubesat CAN provide dedicated space-based long-term monitoring in the UV. technology: SPARCS will advance UV detector technology BY flying high quantum efficiency (qe), UV-optimized detectors developed at JPL. these  delta-doped  detectors have a long history of deployment demonstrating greater than 5x the sensitivity of the detectors used BY galex. SPARCS will pave the way for their application in missions like luvoir or habex. education: the SPARCS research program will train future scientists and mission leaders BY mentoring five undergraduate students, three graduate students, and two post-doctoral scholars throughout all aspects of the mission, including engineering, science, data management and outreach. relevance to NASA: the SPARCS mission will address NASA s goals of identifying the characteristics and distribution of potentially habitable environments, including hz planet hosts like proxima and trappist-1. SPARCS will also be capable of  targetof- opportunity  UV observations of NASA s TESS yield of rocky planets in m dwarf hzs, some of the FIRST hz planets to be spectroscopically characterized BY jwst. SPARCS CAN provide the needed UV context for the interpretation of transmission and emission spectra of these potentially habitable planets. further into the future, SPARCS results will inform the target strategy for the enormous telescopic investments in exoplanet science of luvoir or habex. SPARCS  technology will fill a gap in NASA s capabilities to observe low-mass stellar/planetary systems in the fuv and nuv. hst s UV capabilities will not last much later than 2019, with future opportunities (e.g., luvoir) not arriving until sometime after 2035. the detector technology of this cubesat will play a crucial role in these and interim UV-capable missions."
2024,MO,MO-03,University Of Missouri System,80NSSC19K0701,Modification P00004,NSSC - NASA Shared Services Center,"COLUMBIA, MO (District 03)",04/04/2024,06/30/2023,"Grant, Grant For Research","Educational - 1862 Land Grant College, Educational Institution, Other Not For Profit Organization, School Of Forestry, State Controlled Institution of Higher Learning, Veterinary College",$0,$0,[None Indicated],,,,Jwst and deuterated pahs: placing constraints on the depletion of deuterium onto pahs
2024,CA,CA-16,Seti Institute,80NSSC19K0880,Modification P00005,NSSC - NASA Shared Services Center,"MOUNTAIN VIEW, CA (District 16)",04/26/2024,04/11/2025,"Grant, Grant For Research","Non-Profit Institutions - Corporate Entity Tax Exempt, Nonprofit Organization",$0,$0,[None Indicated],,,,"Carbon plays a key role in the physical and chemical evolution of the universe. carbon species are important gas coolants in both diffuse and dense clouds, and the majority of complex molecules in the interstellar medium (ism) are made of carbon, with the most complex being carbonaceous dust in the solid state. more significantly, carbon-based chemistry is central to the origin of life. SOLAR system objects show systematic variations in their carbon abundances carbon in comets is similar to that in the ism while meteorites are depleted in carbon (relative to silicon) BY an order of magnitude relative to the sun and the ism (e.g., pontoppidan et AL. 2014). meteorite and comet analyses, studies of carbon dust (jones et AL. 2016), and observations of young protoplanetary disks (e.g., bergin et AL. 2016) imply possible evidence for carbon cycling from the gas to solid phases in the early evolution of the SOLAR nebula. here, we focus on the evolution of polycyclic aromatic hydrocarbons (pahs) a ubiquitous component of the ism constituting   20% of all available carbon and one of its most stable forms. carbon in meteorites is mostly in the form of organics (alexander 2011), including aromatic materials such AS small pahs (c&lt;24), suggesting the large pahs (c&gt;30) of the ism could survive AS condensates in disks and serve AS the chemical feedstock of SOLAR system organics. the recognition that pahs condense onto icy grains in cold regions under many astrophysical situations has LED to a slew of experiments studying pahs in ices (e.g., bernstein et AL. 1999, gudipati & allamandola 2003, bouwman et AL. 2011, cuylle et AL. 2014, cook et AL. 2015). water ice lowers the ionization potential of pahs, facilitating PAH ion formation in the presence of UV and PAH destruction via chemical degradation processes, perhaps ultimately leading to the observed SOLAR system organics. we plan to investigate the role of PAH-water ice chemistry in an evolving nebula, with new laboratory experiments designed to closely replicate conditions across the entire planet-forming zone, from NEAR the snowline at a few AU to cold regions beyond the kuiper belt. thermochemical and dynamical disk models will guide experimental parameters such AS densities, temperatures and strength of UV radiation fields. fourier-transform infrared (ftir) and raman spectroscopy of various sized pahs (16-50 c atoms) isolated in a water ice matrix and irradiated BY UV photons, will determine both breakdown (degradation) rates and the resulting photoproducts this information will be assimilated into the NASA ames PAH IR spectroscopic database providing a rich legacy for future work on organics to be probed BY SOLAR system missions (e.g., icy worlds, mars 2020) and telescope facilities (e.g. jwst). the PAH destruction rate on ices determined from the experiments will be incorporated into disk evolution models to examine the possible survival of pahs AS condensates/complex organics on disks and quantify this mode of delivery of carbon to the inner disk."
2024,CO,CO-02,"Regents Of The University Of Colorado, The",80NSSC19K0995,Modification P00012,NSSC - NASA Shared Services Center,"BOULDER, CO (District 02)",09/18/2024,09/30/2025,"Grant, Grant For Research","Educational - Educational Institution, State Controlled Institution of Higher Learning, State Government, US Government Entity",$0,$0,[None Indicated],,,,"We propose a four year suborbital-class research program to develop, launch, and operate the astrophysics research testbed and UV emission mapping imaging spectrograph (artemis): a 6u cubesat that will address two key questions in astronomy: .how DO galaxies provide ionizing radiation to the igm? the transition from a neutral to an ionized intergalactic medium (igm) was one of the key milestones in cosmic structure formation. finding the ionizing sources - galaxies and agn - is a central goal of the james webb space telescope (jwst), but even this flagship cannot solve one critical aspect of the problem: how much of this radiation actually escapes galaxies to re-ionize the igm? webb cannot detect the ionizing radiation itself through the opaque high-z igm, so users will instead use redshifted UV/optical emission lines AS proxies. these proxies must be calibrated with direct measurements of ionizing radiation escape in a sample of galaxies at lower redshift. artemis will directly measure the ionizing spectrum in 100 0.15 &lt; z &lt; 0.3 galaxies and agn, a sample that will surpass in number and precision all ionizing escape measurements to date and provide critical interpretive tools for core jwst science. .what controls the mass, energy and chemical flows within galaxies? ob stars dominate the ionization and kinematic drivers of galactic disks through their intense radiation, fast stellar winds, and metal dispersal in supernovae but how DO these processes interact to DRIVE the evolution of galaxies? artemis will trace feedback in its earliest stages using unique FAR-UV diagnostics (fuv: 1000 - 1600 angstroms) and a novel spectral imaging observing mode to create multi-dimensional data cube maps of more than 50 local star forming regions and supernova remnants in the milky way and magellanic clouds. this survey will quantify the physics of radiative and kinetic energy injection into their host galaxies and provide ground-truth to sub-grid physical models in hydrodynamical simulations. .artemis is designed to carry out these astrophysically compelling spectral surveys while serving AS a demonstration testbed for the luvoir surveyor - maturing and flight-qualifying technology identified AS priority one needs in the 2017 NASA Cosmic Origins program annual technology report. the advanced optical coatings and next-generation photon-counting microchannel plate (mcp) detector in the artemis design represent a paradigm shift for astronomy in the fuv, enabling more optical elements and exceptionally low on-orbit backgrounds without the crippling throughput losses that would occur with conventional technologies. our extensive on-orbit calibration program will provide critical in situ measurements of their stability and performance ahead of formal adoption BY luvoir, habex, or other NASA large-, probe-, or explorer-class missions. artemis will leverage these recent products of the APRA, SAT and roman technology fellowship programs to achieve sensitivities comparable to or exceeding previous fuv explorer-class missions in a cubesat envelope. .the artemis instrument is comprised of a rectangular cassegrain telescope feeding a compact, low resolution (r ~ 1500) imaging spectrograph. the science instrument is incorporated into a blue canyon technologies Spacecraft bus that provides power, Command and Data Handling, attitude control, and communications. calibration and testing will occur in existing university of colorado (cu) UV space-instrument facilities alongside other NASA SMD missions. artemis will be developed in the framework of cu's student LED space sciences program, where undergraduate, graduate, and postdoctoral training is paramount. ."
2024,IL,IL-01,"University Of Chicago, The",80NSSC20K0512,Modification P00006,NSSC - NASA Shared Services Center,"CHICAGO, IL (District 01)",07/05/2024,06/30/2025,"Grant, Grant For Research","Educational - Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization, Private University Or College",$0,$0,[None Indicated],,,,"We propose to develop a suite of ultra-high resolution simulations of z&gt;6 galaxies with a particularly wide range of relevant physical processes. we will use synthetic observations of simulated galaxies to conduct a number of transformative explorations addressing the following two broad themes: 1) how the observable properties of the cosmic dawn galaxies are related to their physical properties, such AS star formation rate and star formation history, size, stellar mass, molecular gas mass, mass of their dark matter halos and their mass accretion history, and 2) how the physical processes driving evolution of high-$z$ galaxies are reflected in the their observable properties and correlations between them. the models and simulations planned in this proposal will include a rich data set with a sufficiently wide range of physical processes modeled at extremely high-resolution. this will be used to address several fundamental questions in the interpretation of observations of galaxies during the cosmic dawn era. exploration of these key issues will build upon the remarkable recent progress in our understanding of how galaxies form and using state-of-the-art modeling of star formation and feedback. results of this project will have a transformative impact on our broader understanding of galaxies and their formation, especially during earliest stages of evolution when some of the key properties of galaxies may be set. results and findings of this project will aid with physical interpretation of ongoing and NEAR future observational efforts using jwst, wfirst, hst, and alma. synthetic observations and simulation data that will be made publicly available to other researchers will help observers to forecast and prepare observations and will allow other theoretical groups to explore additional directions or to compare results."
2024,AZ,AZ-07,University Of Arizona,80NSSC21K0397,Modification P00003,NSSC - NASA Shared Services Center,"TUCSON, AZ (District 07)",02/05/2024,01/30/2025,"Grant, Grant For Research","Educational - 1862 Land Grant College, Educational Institution, Hispanic Servicing Institution, State Controlled Institution of Higher Learning, State Government, US Government Entity",$0,$0,[None Indicated],,,,A high contrast survey of young stars for accreting protoplanets with the magao x extreme AO system defining the jwst protoplanet follow up sample
2024,CA,CA-50,"University Of California, San Diego",80NSSC21K0573,Modification P00003,NSSC - NASA Shared Services Center,"LA JOLLA, CA (District 50)",02/23/2024,02/07/2025,"Grant, Grant For Research","Educational - 1862 Land Grant College, Corporate Entity Tax Exempt, Educational Institution, Other Not For Profit Organization",$0,$0,[None Indicated],,,,"Moderate resolution spectroscopy of directly imaged exoplanets abundances, kinematics, and algorithms for the era of jwst"
2024,TX,TX-37,University Of Texas At Austin,80NSSC21K0574,Modification P00003,NSSC - NASA Shared Services Center,"AUSTIN, TX (District 37)",06/04/2024,05/31/2025,"Grant, Grant For Research","Educational - Educational Institution, Nonprofit Organization, State Controlled Institution of Higher Learning",$0,$0,[None Indicated],,,,"High-contrast imaging is a powerful tool to probe the atmospheres and orbital architectures of long-period planets. the development of extreme adaptive optics instruments, novel coronagraph designs, and increasingly sophisticated post-processing methods has facilitated the discovery of about a dozen planets with separations within 100 AU via direct imaging. despite the scientific importance and long-term potential of this planet-finding technique, the scarcity of giant planets at large separations has emerged AS the single largest barrier that has limited the scientific growth of this field over the past decade. the goal of this program is to dramatically improve these outcomes and deliver discoveries of new planets for existing telescopes and future facilities like jwst. our approach is to identify promising targets based on their astrometric reflex accelerations from hipparcos and gaia dr2, which span a 24-year baseline. BY focusing on targets with astrometric evidence of long-period planets, this program will facilitate the FIRST significant transition from blind direct imaging surveys to dynamically informed targets, mitigating the impact of low planet occurrence rates at wide separations that have hindered previous campaigns. our program consists of three phases: (1) identify young stars with low-amplitude astrometric accelerations, (2) conduct follow up high-resolution imaging and spectroscopy to remove false positives caused BY stellar, brown dwarf, and white dwarf companions, and (3) carry out a focused high-contrast imaging survey of the most promising young stars that have accelerations consistent with long-period giant planets. we will make use of the new hipparcos-gaia catalog of accelerations (hgca), which is the largest and most sensitive catalog of accelerating nearby bright stars to date. to demonstrate the utility and reliability of the hgca catalog, our team recently used the astrometric accelerations of host stars with known brown dwarf, white dwarf, and giant planet companions to constrain their orbits and dynamical masses. this strategy has opened an unprecedented opportunity to find young stars with dynamical evidence of low-mass companions at separations accessible to the current generation of high-contrast imagers. our program is well-matched with the primary goal of NASA's exoplanet research program to discover and characterize planetary systems. in particular, these observations will be used to identify optimal targets with strategic relevance for follow-up high-contrast NEAR- and mid-infrared imaging using jwst and ground-based facilities. since jwst is unlikely to carry out a substantial direct imaging search for new planets during its primary mission, new discoveries and single young accelerating stars that emerge from our program will help make optimal use of this facility in the NEAR future."
2024,TX,TX-20,Southwest Research Institute,80NSSC21K0599,Modification P00005,NSSC - NASA Shared Services Center,"SAN ANTONIO, TX (District 20)",06/17/2024,06/17/2024,"Grant, Grant For Research","Non-Profit Institutions - Corporate Entity Tax Exempt, Nonprofit Organization","$-223,942","$-223,943",[None Indicated],,,,Chemical assessment of m dwarfs and their rocky exoplanets to improve characterization in the TESS jwst era
2024,MA,MA-05,Smithsonian Institution,80NSSC21K1112,Modification P00005,NSSC - NASA Shared Services Center,"CAMBRIDGE, MA (District 05)",07/02/2024,05/23/2025,"Grant, Grant For Research",Non-Profit Institutions - Nonprofit Organization,"$110,731",$0,[None Indicated],,,,"ACCESS ground based, high quality optical transmission spectra of exoplanets to optimize and complement exoplanet atmospheres observations with jwst"
2024,IL,IL-01,"University Of Chicago, The",80NSSC21K1718,Modification P00003,NSSC - NASA Shared Services Center,"CHICAGO, IL (District 01)",07/30/2024,09/30/2025,"Grant, Grant For Research","Educational - Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization, Private University Or College",$0,$0,[None Indicated],,,,"A major goal of NASA s upcoming jwst mission AS well AS missions in planning such AS luvoir, ost, and habex is the characterization of the atmospheres of potentially habitable exoplanets. this requires both identifying promising targets and understanding what processes may limit measurements of atmospheric spectra. recently three-dimensional calculations using global climate models have shown that water clouds are essential for both of these issues. these simulations have also exposed the high sensitivity of model results to assumptions in their cloud microphysical schemes. a typical assumption, for example, is that clouds contain droplets with a single radius that is hard-wired in the code. this is extremely important because scattering of shortwave radiation and absorption of longwave radiation depend strongly on the cloud droplet radius. AS a result, if the cloud droplet radius is changed within a reasonable range, a simulated planet CAN easily GO from habitable to venus-like. moreover, the size distribution of cloud particles will influence optimal atmospheric characterization strategies. for example, smaller cloud particles tend to interact more strongly with shortwave radiation and might be more problematic for transmission or reflected light spectroscopy than for emission spectroscopy. the FIRST objective of this proposal is to determine how cloud microphysics affect the climate of potentially habitable exoplanets. we will investigate how cloud microphysics and the resulting cloud particle size distributions depend on planetary parameters such AS stellar flux, stellar spectral energy distribution, gravity, atmospheric composition, available condensation nuclei, and atmospheric mass. we will then use climate models to calculate the resulting effect on climate and habitability. the second objective of this proposal is to determine how cloud microphysics will influence observational prospects for potentially habitable exoplanets. we will investigate the cloud microphysics of potentially habitable exoplanets using the carma model. carma is a highly versatile model that has been used for water clouds and aerosols on earth, and clouds of various species on venus, mars, titan, and hot-jupiter exoplanets. our FIRST task will be to run carma in 1d mode for the full range of planetary parameters for potentially habitable exoplanets. we will couple the carma output to the spectral radiative model smart. this will allow us to infer the impact of changes in cloud microphysics on climate and observational prospects. the 1d simulations will give us initial answers and allow us to sample the entire phase space of planetary parameters. they will also provide physical intuition that we will use to interpret subsequent 3d simulations. our second task will be to implement carma AS the cloud microphysical scheme in the global climate model exocam, which has been used extensively to model the climates of potentially habitable exoplanets. we will then perform computationally intensive 3d simulations using exocam-carma in which we will vary the planetary parameters we have identified AS most important for cloud microphysics in our 1d simulations. 3d simulations are critical because they will show how atmospheric dynamics and spatial variation in clouds interact with changes in cloud microphysics to produce emergent climate behavior. our third task will be to determine the effect of our cloud microphysics results on different observational strategies using instrument simulator codes. this proposal is a theoretical investigation of the conditions necessary to maintain surface water on potentially habitable earth-like exoplanets and is therefore directly relevant to the Habitable Worlds call. this work is also directly relevant to the optimal usage of jwst and the planning of luvoir, ost, and habex, which are all critical NASA missions."
2024,MO,MO-03,University Of Missouri System,80NSSC22K1166,Modification P00002,NSSC - NASA Shared Services Center,"COLUMBIA, MO (District 03)",07/03/2024,08/31/2025,"Grant, Grant For Research","Educational - 1862 Land Grant College, Educational Institution, Other Not For Profit Organization, School Of Forestry, State Controlled Institution of Higher Learning, Veterinary College",$0,$0,[None Indicated],,,,Jwst and pahs in protoplanetary disks placing constraints on PAH properties
2024,GA,GA-05,Georgia Tech Research Corporation,80NSSC22K1589,Modification P00003,NSSC - NASA Shared Services Center,"ATLANTA, GA (District 05)",06/03/2024,08/14/2025,"Grant, Grant For Research","Educational - Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization, State Controlled Institution of Higher Learning","$50,000",$0,[None Indicated],,,,"The proposed work is aiming to better understand how star formation and feedback affects global galaxy properties and their formation during the epoch of reionization with resolved cosmological simulations. we will DO so BY using AI to enhance cosmological simulations, which often have to choose between volume and resolution of physics. because of this, subgrid physics, or generalized physics templates/simplified analytic models, are often used to resolve small-scale physics so that realistic cosmological simulations CAN cover large volumes of space. we propose a three-phase plan. the FIRST is to use a convolutional neural network trained on superresolved.and highly-resolved simulations to replace star formation and feedback subgrid models, which should retain physics fidelity at low scales and speed up simulation calculations significantly. in the second phase, we will work on super-resolution enhancement techniques, or adding detail below the original resolution scale of simulations. we will DO this BY training a generative adaptive network (gan) which are neural networks used to generate data and have been used AS a resolution tool in astrophysics, e.g. resolving observational images or dark matter only simulations. we will train the gan on a super-resolution simulation and attempt to superresolve.a high-resolution simulation. we expect that it will produce features below the resolution scale that are present in the training set for the gan. in the third phase, we will create a larger, lower-resolution cosmological simulation using our surrogate model to replace the traditional subgrid model, and then run our super-resolution gan on it to test the culmination of our two networks. we will then create a galaxy catalog from this simulation to aid interpretation of jwst observations of high-redshift galaxies. the project is relevant to a few different stratagems, such AS strategy 3.4: increasing opportunities for academic and non-profit institutions to.contribute to the mission. this project would spark a collaboration with my connections at the flatiron institute with whom i will have an ongoing project, AS well AS with azton wells, whose work motivates our objective. the project would also allow for direct cross collaboration with computer science or applied mathematics groups, which will foster collaboration in pursuit of a common goal, or strategy 2.2. AS the resultant neural networks of our project are aimed at reducing computational power and allowing higher quality cosmological simulations with less time and computational power, we would be contributing to strategy 4.1, fostering a more inclusive and accessible environment. groups that may not have ACCESS to high-performance computing or may not be able to afford much time on the processors would benefit from our work. they would be able to create higher resolution cosmological simulations with average computing power due to the surrogate model, and then upscale the physics further using our gan. finally, the proposed work focuses on the Cosmic Origins objective of the SMD and will inform NASA's mission of understanding cosmic dawn. our work will informjwst observations into the epoch of reionization, and particularly is focused on early galaxy formation and evolution."
2024,MA,MA-07,Massachusetts Institute Of Technology,80NSSC23K0585,Modification P00002,NSSC - NASA Shared Services Center,"CAMBRIDGE, MA (District 07)",08/16/2024,11/09/2024,"Grant, Grant For Research","Educational - 1862 Land Grant College, Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization, Private University Or College",$0,$0,[None Indicated],,,,"Humankind has never before seen the low frequency radio sky. it's hidden from ground-based telescopes BY the earth s ionosphere and challenging to ACCESS from space with traditional missions because the long wavelengths involved (meter- to kilometer-scale) require infeasibly massive telescopes to see clearly. electromagnetic radiation at these low frequencies carries crucial information about exoplanetary and stellar magnetic fields (a key ingredient to habitability), the interstellar/intergalactic medium, and the earliest stars and galaxies. the GREAT observatory for long wavelengths (GO-low) proposes an interferometric array of thousands of identical smallsats at earth-sun lagrange point (e.g., l5) to measure the magnetic fields of terrestrial exoplanets via detections of their radio emissions at frequencies between 100 khz and 15 mhz. each Spacecraft will carry an innovative vector sensor antenna (vsa), which will enable the FIRST survey of exoplanetary magnetic fields within 5 parsecs. in a departure from the traditional approach of a single, large, expensive Spacecraft (i.e., hst, chandra, jwst) with many single points of failure, we propose an interferometric GREAT observatory comprised of thousands of small, cheap, and easily-replaceable nodes. interferometry, a technique that combines signals from many spatially separated receivers to form a large  virtual  telescope, is ideally suited to long wavelength astronomy. the individual antenna/receiver systems are simple, no large structures are required, and the very large spacing between nodes provides high spatial resolution. while deploying thousands of satellites to a lagrange point may sound audacious today, there are several accelerating trends and technology developments that will make GO-low possible in the NEAR-future. these include: the falling cost of mass-produced small Spacecraft, the advent (and economics) of mega-constellations, and the return of large, high-capacity rockets like starship and SLS. lower cost, higher availability of satellite subsystems: AS manufacturing quantities increase, the cost of critical subsystems like propulsion, power, and communications is decreasing. lower launch costs: spacex and other new entrants to the Launch Vehicle market have pushed the market to lower and lower costs, through manufacturing innovations and the economics of scale behind mega-constellations. starship will accelerate these trends. failure tolerance: because of the scale of these constellations, a single Spacecraft is no longer mission critical. not only are failures tolerated, they are expected and built into calculations. this  fail fast, fail cheap  approach is a drastic departure from traditional practices. in the proposed study, we will (1) determine the antenna design that optimizes PER-element sensitivity between 100 khz and 15 mhz and model the performance of GO-low for the exoplanet representative mission, (2) develop the constellation architecture for golow, including a trade study of interferometric correlation strategies and Concept of Operations, including constellation management and communications strategy, and (3) map out the technological development required to make GO-low feasible in the next 10-20 years. the last GREAT frontier in radio astronomy   the low frequency end of the EM spectrum   is on the verge of a revolution. the falling cost of smallsats, the innovations behind LEO mega-constellations, and the return of large launch vehicles are all poised to come together to enable deep-space interferometric constellations to uncover the mysteries behind exoplanetary magnetic fields, the cosmic dark ages, and more. GO-low puts forth an ambitious vision   the FIRST GREAT observatory mega-constellation - with thousands of satellites working together at l5 to survey all the exoplanets in our local  neighborhood . today s technology and economic trends promise to make this vision feasible in the NEAR future."
2024,CA,CA-28,California Institute Of Technology,80NSSC23K1070,Modification P00002,NSSC - NASA Shared Services Center,"PASADENA, CA (District 28)",06/05/2024,06/03/2024,"Grant, Grant For Research","Educational - Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization, Private University Or College",$0,$0,[None Indicated],,,,Pinning down masses of jwst ultra short period planets with KPF
2024,TX,TX-37,University Of Texas At Austin,80NSSC24K0958,Modification 0 (Base Record),NSSC - NASA Shared Services Center,"AUSTIN, TX (District 37)",06/10/2024,08/31/2027,"Grant, Grant For Research","Educational - Educational Institution, Nonprofit Organization, State Controlled Institution of Higher Learning","$212,641","$585,810",[None Indicated],,,,The bridge to jupiter modeling cool gas giants in the jwst era
2024,HI,HI-01,University Of Hawaii,80NSSC24K1053,Modification 0 (Base Record),NSSC - NASA Shared Services Center,"HONOLULU, HI (District 01)",06/04/2024,05/03/2025,"Grant, Grant For Research","Educational - Educational Institution, Native Hawaiian Servicing Institution, State Controlled Institution of Higher Learning, State Government, US Government Entity","$69,805","$69,805",[None Indicated],,,,Pinning down masses of jwst ultra short period planets with KPF
2024,LA,LA-06,Louisiana State University,80NSSC24K1078,Modification 0 (Base Record),NSSC - NASA Shared Services Center,"BATON ROUGE, LA (District 06)",06/18/2024,06/17/2027,"Grant, Grant For Research","Educational - 1862 Land Grant College, 1890 Land Grant College, Educational Institution, School Of Forestry, State Controlled Institution of Higher Learning, State Government, US Government Entity, Veterinary College","$223,941","$223,941",[None Indicated],,,,Chemical assessment of m dwarfs and their rocky exoplanets to improve characterization in the TESS jwst era
2024,CA,CA-28,California Institute Of Technology,80NSSC24K1395,Modification 0 (Base Record),NSSC - NASA Shared Services Center,"PASADENA, CA (District 28)",08/01/2024,07/31/2028,"Grant, Grant For Research","Educational - Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization, Private University Or College","$82,798","$334,798",[None Indicated],,,,Modern astronomy suffers from a gap between the coverage of jwst and alma in the mid/FAR-IR. the next observatory to fill this gap will need to be space-based and must rely on the ultrasensitive capabilities of superconducting detectors.
2024,AZ,AZ-07,University Of Arizona,80NSSC24K1847,Modification 0 (Base Record),NSSC - NASA Shared Services Center,"TUCSON, AZ (District 07)",09/16/2024,07/29/2025,"Grant, Grant For Research","Educational - 1862 Land Grant College, Educational Institution, Hispanic Servicing Institution, State Controlled Institution of Higher Learning, State Government, US Government Entity","$52,000","$52,000",[None Indicated],,,,An XMM legacy survey of jwst ASPIRE quasars panchromatic view of z  6.5 quasars
