Year,State,District,Contractor,Contract,Mod Number,NASA Center,Place of Performance,Award Date,Completion Date,Award Type,Contractor Type - Indicators,Obligations,Change in Award Value,NAICS Code,TAS Code,Solicitation ID,Solicitation POC,Description
2023,VA,VA-03,Cornell Technical Services Llc,80LARC18F0130,Modification P00004,LaRC - Langley Research Center,"HAMPTON, VA (District 03)",07/20/2023,09/23/2020,"Delivery Order, Cost Plus Fixed Fee","Small Business ONLY - For Profit Organization, Limited Liability Corporation, Partnership Or Limited Liability Partnership","$-3,087",$0,541712,80-0120,,,"Wide field infrared survey telescope technical, cost and schedule evaluation support. this work is required to enable the astrophysics strategic missions program office to gather the relevant data and analysis required to assess the performance of the project and to make timely decisions affecting the project."
2023,CA,CA-27,California Institute Of Technology,NNN16D016T,Modification 14,NOJMO - NASA Office of JPL Management and Oversight,"PASADENA, CA (District 27)",12/06/2022,02/28/2019,"Delivery Order, Cost Plus Fixed Fee","Government - Federal Government, Federally Funded Research And Development Corp, US Government Entity","$-34,069",$0,541712,80-0120,,,Wide field infrared survey telescope (wfirst) science investigation team (sit) 70-700036
2023,CA,CA-17,"New Tech Solutions, Inc.",80NSSC23FA183,Modification 0 (Base Record),NSSC - NASA Shared Services Center,"FREMONT, CA (District 17)",02/01/2023,04/02/2023,"Delivery Order, Firm Fixed Price","Small Disadvantaged Business,Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, SBA Certified 8A Program Participant, Self Certified Small Disadvantaged Business, Sub Continent Asian American Owned Business","$13,960","$13,960",541519,,,,Intel next unit of computing kit for the roman project.
2023,MD,MD-05,"Thundercat Technology, Llc",80TECH23FA006,Modification 0 (Base Record),ITPO - IT Procurement Office (ITPO/TECH),"GREENBELT, MD (District 05)",12/28/2022,12/27/2023,"Delivery Order, Firm Fixed Price","Veteran Owned Small Business,Service Disabled Veteran Owned Small Business,Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Limited Liability Corporation, Service Related Disabled Veteran Owned Business","$1,097,688","$1,097,688",541519,,80TECH23Q0005,,Roman space telescope (rst) integration and testing data storage system
2024,CA,CA-16,Moog Inc.,80GSFC22CA028,Modification P00009,GSFC - Goddard Space Flight Center,"MOUNTAIN VIEW, CA (District 16)",11/09/2023,12/22/2023,"Definitive Contract, Firm Fixed Price","Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods",$0,$0,336419,,80GSFC22R013,,Roman space telescope project damping system
2024,CA,CA-16,Moog Inc,80NSSC24PA576,Modification P00001,NSSC - NASA Shared Services Center,"MOUNTAIN VIEW, CA (District 16)",04/10/2024,04/12/2024,"Purchase Order, Firm Fixed Price","Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods",$0,$0,336419,,80NSSC24860711Q,,Procure flight spare unit for the roman space telescope sass tuned mass damper
2025,WV,WV-02,Tmc Technologies Of West Virginia Corp.,80GSFC23F0013,Modification P00012,GSFC - Goddard Space Flight Center,"FAIRMONT, WV (District 02)",08/26/2025,11/30/2025,"BPA Call, Firm Fixed Price","Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization, Subchapter S Corporation","$43,700",$0,541519,,,,Systems and software engineering tools 2 (set2) to 18 wide field infrared survey telescope (wfirst) integrated simulation platform (wisp) roman operations support
2025,CA,CA-28,California Institute Of Technology,80GSFC22CA003,Modification P00039,GSFC - Goddard Space Flight Center,"PASADENA, CA (District 28)",09/03/2025,09/30/2027,"Definitive Contract, Cost No Fee","Educational - Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization, Private University Or College","$7,850,000",$0,541715,,80GSFC21R0032,,Science support center for roman project incremental funding
2025,CO,CO-02,Bae Systems Space & Mission Systems Inc.,80GSFC18C0083,Modification P00112,GSFC - Goddard Space Flight Center,"BOULDER, CO (District 02)",08/05/2025,01/31/2027,"Definitive Contract, Cost Plus Award Fee","Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods",$0,"$-4,326,912",336414,,NNG17621139R,,"The WOMA requirement was issued AS a full and open competitive procurement to design, analyze, develop, fabricate, integrate, test, and evaluate the wide field instrument (WFI) opto-mechanical assembly (WOMA) for the wide field infrared survey telescope (wfirst) mission. in addition, it defines the tasks necessary to support the subsequent integration, test, evaluation, and validation of the WFI. it defines the post-delivery support to payload and observatory Integration and Test, and to pre-launch, launch and commissioning activities at the mission operations center (moc) and to supply and maintain the instrument Ground Support Equipment (GSE)."
2025,NY,NY-25,Harris Corporation,80GSFC19C0021,Modification P00076,GSFC - Goddard Space Flight Center,"ROCHESTER, NY (District 25)",08/04/2025,01/31/2027,"Definitive Contract, Cost Plus Award Fee","Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization",$0,"$2,626,497",333314,,NNG17599401R,,"Optical telescope assembly (ota)this contract provides for all efforts and responsibilities for the personnel, services, materials, equipment, and facilities necessary to build, refurbish, or modify the ota AS required to meet the wide field infrared survey telescope (wfirst) performance requirements."
2025,MD,MD-07,"Association Of Universities For Research In Astronomy, Inc.",80GSFC19C0054,Modification P00065,GSFC - Goddard Space Flight Center,"BALTIMORE, MD (District 07)",09/08/2025,09/30/2027,"Definitive Contract, Cost Plus Fixed Fee","Non-Profit Institutions - Corporate Entity Tax Exempt, Nonprofit Organization","$36,547,123",$0,541715,,80GSFC18R0047,,Funding for roman SOC
2025,AZ,AZ-08,Honeywell International Inc.,80GSFC19C0061,Modification P00042,GSFC - Goddard Space Flight Center,"GLENDALE, AZ (District 08)",06/09/2025,11/15/2024,"Definitive Contract, Cost Plus Fixed Fee","Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Subchapter S Corporation","$-86,952",$0,336419,,80GSFC19R0009,,Roman space telescope instrument carrier (ic) launch lock and vibration isolation system (llvis)
2025,CA,CA-51,Atk Space Systems Llc,80GSFC20C0085,Modification P00047,GSFC - Goddard Space Flight Center,"SAN DIEGO, CA (District 51)",05/05/2025,09/30/2024,"Definitive Contract, Cost Plus Fixed Fee","Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization","$4,173","$4,173",336419,,80GSFC19R0036,,Roman space telescope instrument carrier
2025,CA,CA-29,"Spectrolab, Inc.",80GSFC22CA007,Modification P00009,GSFC - Goddard Space Flight Center,"SYLMAR, CA (District 29)",02/28/2025,06/30/2025,"Definitive Contract, Firm Fixed Price","Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods",$0,$0,336413,,80GSFC21R0023,,Roman space telescope SOLAR array panels
2025,MD,MD-05,Hagopian John G,80NSSC24CA014,Modification P00002,NSSC - NASA Shared Services Center,"HARWOOD, MD (District 05)",02/13/2025,12/31/2025,"Definitive Contract, Firm Fixed Price","Small Disadvantaged Business,Small Business Innovative Research,Small Business - For Profit Organization, Limited Liability Corporation, Self Certified Small Disadvantaged Business, Sole Proprietorship",$0,$0,541715,,,,Optical systems engineering support for the roman space telescope project
2025,CA,CA-28,California Institute Of Technology,80NM0018F0652,Modification P00049,NOJMO - NASA Office of JPL Management and Oversight,"PASADENA, CA (District 28)",07/29/2025,01/31/2027,"Delivery Order, Cost Plus Fixed Fee","Educational - Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization, Private University Or College","$1,995,000",$0,541715,,,,Roman space telescope coronagraph (roman-CGI) (70-700034)
2025,CA,CA-28,California Institute Of Technology,80NM0018F0654,Modification P00016,NOJMO - NASA Office of JPL Management and Oversight,"PASADENA, CA (District 28)",04/22/2025,03/30/2023,"Delivery Order, Cost Plus Fixed Fee","Educational - Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization, Private University Or College",$0,"$-383,242",541715,,,,Wide field infrared survey telescope (wfirst) science investigation team (sit) 70-700036
2025,CA,CA-28,California Institute Of Technology,80NM0023F0036,Modification P00005,NOJMO - NASA Office of JPL Management and Oversight,"PASADENA, CA (District 28)",09/04/2025,09/30/2028,"Delivery Order, Cost Plus Fixed Fee","Educational - Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization, Private University Or College","$24,614",$0,541715,,,,Ind support of nancy GRACE roman space telescope (91-109279)
2025,CA,CA-28,California Institute Of Technology,80NM0024F0012,Modification P00005,NOJMO - NASA Office of JPL Management and Oversight,"PASADENA, CA (District 28)",07/09/2025,03/28/2029,"Delivery Order, Cost Plus Fixed Fee","Educational - Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization, Private University Or College","$4,944,343",$0,541715,,,,Maximizing cosmological science with the roman high latitude imaging survey (hlis) project infrastructure team (70-210230)
